ticker,site,headline,date
AAPL,theguardian,Jeremy Lee's recipe for apple and almond tart | Food,2017-09-09
AAPL,theguardian,Apple buys the British startup behind music analytics,2015-01-21
AAPL,theguardian,Apple loses 'iphone' leather goods case in Chinese court,2016-05-04
AAPL,theguardian,"iPhone XS and XS Max: Apple launches its biggest, most",2018-09-13
AAPL,theguardian,Mark Zuckerberg 'sympathetic' with Apple over FBI but 'we'll,2016-02-22
AAPL,theguardian,"Apple TV+: less a rival to Netflix, more a smug religious cult",2019-03-25
AAPL,theguardian,Apple admits a manufacturing fault but I still have to pay,2019-02-11
AAPL,theguardian,British apple boom brings back hundreds of forgotten,2017-10-21
AAPL,theguardian,Apple patent hints at virtual reality iPhone carrying headset,2015-02-18
AAPL,theguardian,Apple Music is being overhauled? Good - here's what it,2016-05-04
AAPL,theguardian,Food in books: apple dumplings from The Magic Pudding,2016-11-03
AAPL,theguardian,Apple tells judge that US government is well-meaning but,2016-03-15
AAPL,theguardian,Liam Charles' recipe for toffee-apple buns,2019-11-16
AAPL,theguardian,Apple may replace iPhone home button with fingerprint,2017-02-15
AAPL,theguardian,Dominique Ansel's recipe for apple beignets | Food,2017-04-07
AAPL,theguardian,Taylor Swift: does Apple's climbdown really demonstrate,2015-06-22
AAPL,theguardian,The Apple Tart of Hope by Sarah Moore Fitzgerald - review,2016-06-13
AAPL,theguardian,Angela Ahrendts quits as head of Apple retail,2019-02-06
AAPL,theguardian,New York Giants suspend Eli Apple for finale after team-,2017-12-27
AAPL,theguardian,"Browse a bookshop: the Little Apple Bookshop, York | Books",2018-07-29
AAPL,theguardian,iPhone X: Apple's latest iPhone name leaks ahead of,2017-09-10
AAPL,theguardian,MacOS Sierra: top five things you need to know about,2016-09-20
AAPL,theguardian,Ireland collects more than €14bn in taxes and interest from,2018-09-18
AAPL,theguardian,Apple strikes blow to Facebook as it clamps down on data,2018-06-14
AAPL,theguardian,Apple royalties U-turn: is Taylor Swift the most powerful,2015-06-22
AAPL,theguardian,R Kelly: Apple Music stops promoting singer on featured,2018-05-12
AAPL,theguardian,See review – Jason Momoa guts people for fun in Apple,2019-10-28
AAPL,theguardian,Apple fined $9m for misleading Australian customers with,2018-06-19
AAPL,theguardian,'Bug bounty': Apple to pay hackers more than $1m to find,2019-08-12
AAPL,theguardian,Australian boy who hacked into Apple network admired,2018-08-16
AAPL,theguardian,Apple Watch review: beautiful hardware spoiled by,2015-04-28
AAPL,theguardian,Apple 12.9in iPad Pro review: bringing back the wow factor,2018-12-12
AAPL,theguardian,Why Apple shouldn't be selling a 16GB iPhone 6S or 6S Plus,2015-09-10
AAPL,theguardian,Big apples: Claire Ptak's all-American butterscotch cream,2016-04-16
AAPL,theguardian,Pork belly and galette: Yotam Ottolenghi's apple recipes,2019-10-12
AAPL,theguardian,Apple – losing out on talent and in need of a killer new device,2016-01-28
AAPL,theguardian,For All Mankind review – Apple's solid alt-space saga,2019-10-31
AAPL,theguardian,How to graft apple trees | Gardening advice,2019-02-02
AAPL,theguardian,Apple engineer spoof video: is Spanish Laughing Guy,2015-03-13
AAPL,theguardian,Apple issues bonds worth estimated $12bn,2016-02-16
AAPL,theguardian,Apple cancels its London music festival,2017-09-05
AAPL,theguardian,iPhone 7 launch: Apple gambles on headphone jack and,2016-09-07
AAPL,theguardian,"Thomasina Miers' recipe for apple, prune and brown-butter",2019-03-11
AAPL,theguardian,Apple releases new 12in MacBook with larger retina display,2015-03-09
AAPL,theguardian,Can you solve it? This apple teaser is hard core!,2017-11-20
AAPL,theguardian,Apple's value dips below $1tn amid fears of iPhone sales,2018-11-02
AAPL,theguardian,Key points of Apple's iPhone SE launch at a glance,2016-03-21
AAPL,theguardian,Apple Watch: available 24 April for between $349 and,2015-03-09
AAPL,theguardian,"Family life: My mother's special farewell wave, and apple",2017-09-16
AAPL,theguardian,Could Donald Trump really get Apple to 'build a big plant',2016-11-23
AAPL,theguardian,The Apple Pencil: an illustrator's review,2016-03-11
AAPL,theguardian,Apple co-founder criticises company over Apple Watch,2016-03-17
AAPL,theguardian,A wholemeal apple cake recipe that's wintry to the core,2016-02-06
AAPL,theguardian,Apple issues global recall for AC power adaptors after ',2016-01-28
AAPL,theguardian,Bake-Off's Tamal Ray: a recipe for Bavarian apple mousse,2018-09-04
AAPL,theguardian,iMac Pro: Apple releases its most expensive computer,2017-12-14
AAPL,theguardian,Nigel Slater's baked apple recipes | Food,2016-11-27
AAPL,theguardian,Apple sued for not adding safety fix to prevent use,2017-01-03
AAPL,theguardian,iOS 11: how to find out which apps will die with Apple's,2017-04-03
AAPL,theguardian,"Apple's iOS needs an overhaul in the age of bigger, faster",2016-02-24
AAPL,theguardian,How to cook the perfect Dorset apple cake,2016-10-13
AAPL,theguardian,"Family life: Knickerless in France, The Sound of Silence",2015-02-21
AAPL,theguardian,The weekend cook: Thomasina Miers' recipes for giant,2016-10-14
AAPL,theguardian,Apple shows off three new iPhones and smartwatch to,2018-09-13
AAPL,theguardian,Is 'sitting the new cancer'? What Apple CEO Tim Cook,2015-02-11
AAPL,theguardian,A 'black eye' for Apple: FaceTime bug shakes faith in,2019-01-29
AAPL,theguardian,iPhone 7 most expensive Apple smartphone ever as pre-,2016-09-09
AAPL,theguardian,MacOS Sierra: Apple launches new desktop OS with Siri,2016-06-13
AAPL,theguardian,Apple rushes to fix FaceTime bug that let users eavesdrop,2019-01-28
AAPL,theguardian,Novel recipes: apple crumble from The Secret Diary of,2018-03-30
AAPL,theguardian,Which Apple MacBook laptop should I buy?,2018-11-15
AAPL,theguardian,Apple launches new version of cheapest iPad,2019-09-10
AAPL,theguardian,iPhone 11: Apple launches new Pro smartphones with,2019-09-10
AAPL,theguardian,Claire Ptak's recipes for apple tarte tatin and puff pastry,2016-08-28
AAPL,theguardian,Apple launches Clips as it bids for a slice of the Snapchat,2017-04-07
AAPL,theguardian,Apple's Tim Cook: 'I don't want my nephew on a social,2018-01-20
AAPL,theguardian,Nigel Slater's cooked apple recipes | Food,2015-11-08
AAPL,theguardian,Apple's iPhone sales fall 17% in first quarter as flagship,2019-05-01
AAPL,theguardian,Apple iOS 9.3: activation lock and web link crashes plague,2016-03-29
AAPL,theguardian,Apple to replace some iPhone 6S batteries free of charge,2016-11-21
AAPL,theguardian,Is Apple Music worth paying for?,2015-09-30
AAPL,theguardian,Apple: what do you do after becoming the world's most,2015-01-31
AAPL,theguardian,Apple TV review: fourth-generation streaming box is not,2015-11-24
AAPL,theguardian,Billionaire investor Carl Icahn sells entire stake in Apple,2016-04-29
AAPL,theguardian,Apple faces lawsuit over storage space on iPhones and,2015-01-02
AAPL,theguardian,iPhone X: new Apple smartphone dumps home button for,2017-09-12
AAPL,theguardian,"Anja Dunk's spiced cauliflower, Strammer Max and apple",2018-09-02
AAPL,theguardian,Apple launches new iPad Mini and iPad Air,2019-03-18
AAPL,theguardian,Apple's next iPhone: facial-recognition and all-screen,2017-07-31
AAPL,theguardian,Apple iPhone SE review – too small for most people,2016-04-13
AAPL,theguardian,iPhone X: thousands queue as Apple proves it still has the,2017-11-03
AAPL,theguardian,Apple looking into video of exploding iPhone 7 Plus,2017-02-24
AAPL,theguardian,"Apple iPhone XS review: two steps forward, one step back",2018-10-04
AAPL,theguardian,"Nigel Slater's Brussels sprout, apple and clementine salad",2017-02-12
AAPL,theguardian,Apple faces tough sell after scrapping iPhone 7,2016-09-08
AAPL,theguardian,Man suing Apple for $10bn says he's 'very confident' about,2016-06-30
AAPL,theguardian,Apple 13in MacBook Pro review: the best computer you,2016-12-12
AAPL,theguardian,iPhone XR review: Apple's cheaper battery king,2018-10-31
AAPL,theguardian,iPhone XS Max review: Apple's supersized smartphone,2018-09-27
AAPL,theguardian,iPhone 11 Pro review: the best small phone available,2019-10-07
AAPL,theguardian,iPhone at 10: how it changed everything,2017-06-29
AAPL,theguardian,Has Apple finally given its super-fast iPhone a camera,2018-10-28
AAPL,theguardian,iPhone 11 review: an iPhone XR with a better camera,2019-10-01
AAPL,theguardian,I tracked my iPhone usage for a week and this is what,2018-07-12
AAPL,theguardian,iPhone 11 Pro Max review: salvaged by epic battery life,2019-10-09
AAPL,theguardian,The iPhone is the crack cocaine of technology. Don't,2017-06-29
AAPL,theguardian,iPhone 8 review: so this is what good battery life feels like,2017-09-29
AAPL,theguardian,iPhone 6S review: a very good phone ruined by rubbish,2015-10-06
AAPL,theguardian,iPhone 11 and iPhone 11 Pro review roundup,2019-09-17
AAPL,theguardian,iPhone X: most expensive Apple smartphone sells out in,2017-10-27
AAPL,theguardian,iPhone 7 review: how good can a phone be if the battery,2016-09-23
AAPL,theguardian,"Ten years after its launch, the iPhone is both a miracle and",2017-07-02
AAPL,theguardian,"Your new iPhone's features include oppression, inequality",2016-09-19
AAPL,theguardian,iOS 11: the eight best new features for your iPhone and iPad,2017-09-19
AAPL,theguardian,The $1tn question: how far can the new iPhone 8 take Apple?,2017-09-09
AAPL,theguardian,The iPhone only exists because Steve Jobs 'hated this guy,2017-06-21
AAPL,theguardian,From the new iPhone to Mario on mobile: the key points,2016-09-07
AAPL,theguardian,iPhone 8 Plus review: still massive – but not in a good way,2017-10-02
AAPL,theguardian,How pink is the new 'rose gold' iPhone 6S?,2015-09-25
AAPL,theguardian,Siri heads for a shake-up in the 'iPhone 8',2017-09-04
AAPL,theguardian,iPhone X review roundup: Face ID works well but notch,2017-10-31
AAPL,theguardian,Apple to launch most expensive iPhone ever in UK next week,2019-09-11
AAPL,theguardian,'My electronic Swiss army knife': readers on 10 years of,2017-06-29
AAPL,theguardian,"iPhone 6S: bent, scratched, dropped and dunked in water",2015-09-28
AAPL,theguardian,iPhone is a wake-up call for fair business practices | Letters,2016-09-20
AAPL,theguardian,Flying to US to get an iPhone X is cheaper than buying in,2017-09-14
AAPL,theguardian,Decline in iPhone sales leads to first revenue decline in 13,2016-04-26
AAPL,theguardian,Leave my iPhone alone: why our smartphones are,2016-02-19
AAPL,theguardian,Sent From My iPhone: how a humblebrag became a key,2016-08-26
AAPL,theguardian,Alphabet's Eric Schmidt admits he uses an iPhone,2016-05-25
AAPL,theguardian,iOS9 making your iPhone slow? You're not alone | Apple,2015-09-24
AAPL,theguardian,So you have a cracked iPhone. Carry it with pride,2016-09-29
AAPL,theguardian,San Bernardino iPhone hack won't work on newer models,2016-04-07
AAPL,theguardian,"Life hack: how to best arrange your iPhone apps, one icon",2017-07-14
AAPL,theguardian,iPhone 8: everything we know from Apple's big software leak,2017-08-04
AAPL,theguardian,iOS 12: everything you need to know about new iPhone,2018-06-05
AAPL,theguardian,"No, quitting iPhone apps doesn't help save battery, says",2016-03-11
AAPL,theguardian,"When it comes to deactivating 'find my iPhone', I'm lost",2017-03-21
AAPL,theguardian,iPhone 7 Plus review: 2014 called – it wants its phablet back,2016-10-03
AAPL,theguardian,iPhone users to be given option to turn off feature that,2018-01-18
AAPL,theguardian,Unsane: how Steven Soderbergh manages to thrill with just,2018-03-21
AAPL,theguardian,iPhone owners have less than two weeks to replace battery,2018-12-20
AAPL,theguardian,Apple admits fault causes 'blurry' photos on some iPhone 6,2015-08-24
AAPL,theguardian,What's the cheapest way of buying an iPhone 8?,2017-09-15
AAPL,theguardian,iPhone 8: muted reaction and small queues lead to,2017-09-22
AAPL,theguardian,"iPhone 6S debrief: one year on, how did it do?",2016-09-20
AAPL,theguardian,32GB iPhone 7 significantly slower than more expensive,2016-10-21
AAPL,theguardian,Apple's iPhone 6S breaks record as China boosts sales to,2015-09-28
AAPL,theguardian,Uninstalling Facebook app saves up to 15% of iPhone,2016-02-08
AAPL,theguardian,$100 store-bought kit can hack into iPhone passcodes,2016-09-20
AAPL,theguardian,Apple iPhone 6S and 6S Plus review roundup,2015-09-22
AAPL,theguardian,Apple's latest iOS brings blurring 'portrait mode' to,2016-10-24
AAPL,theguardian,Setting the date to 1 January 1970 will brick your iPhone,2016-02-12
AAPL,theguardian,Can I add an iPhone and Chromebook to my all-Microsoft,2018-07-13
AAPL,theguardian,Look out! Here come the iPhone zombies | Smartphones,2015-10-04
AAPL,theguardian,How to fix a broken iOS 10 update that's bricked your,2016-09-14
AAPL,theguardian,"Seven of the best DJ apps for Android, iPhone and iPad",2016-06-17
AAPL,theguardian,OnePlus 5T launch: 'all-screen' experience at half price of,2017-11-16
AAPL,theguardian,how big a problem is the absent headphone jack? | iPhone 7,2016-09-13
AAPL,theguardian,Facebook bug turns on iPhone camera when users scroll,2019-11-12
AAPL,theguardian,Hands on with Super Mario Run for iPhone | Nintendo,2016-12-08
AAPL,theguardian,iPhone's Siri made call that teenager says saved his life on,2015-08-17
AAPL,theguardian,"How waterproof are the iPhone 7, Samsung Galaxy S7 and",2016-09-08
AAPL,theguardian,"FBI bought $1m iPhone 5C hack, but doesn't know how it",2016-04-29
AAPL,theguardian,iPhone film-maker Charlotte Prodger wins 2018 Turner prize,2018-12-04
AAPL,theguardian,Government keeping its method to crack San Bernardino,2016-03-22
AAPL,theguardian,What's it like to play Fortnite on an iPhone? | Mobile games,2018-03-21
AAPL,theguardian,Apple admits iPhone 6S and 6S Plus battery meters,2016-01-18
AAPL,theguardian,I sent my iPhone for repair. But the store won't give it back,2015-05-20
AAPL,theguardian,Metallica's Kirk Hammett loses iPhone containing 250 new,2015-04-21
AAPL,theguardian,10 brilliant revisions Apple should consider for the iPhone 7,2016-01-08
AAPL,theguardian,Apple apologises over Error 53 and issues fix for bricked,2016-02-19
AAPL,theguardian,Supreme court suspicious of Samsung's defense,2016-10-11
AAPL,theguardian,"OnePlus 6: all glass, bigger screen phone takes iPhone X",2018-05-16
AAPL,theguardian,Israeli firm accused of creating iPhone spyware | Surveillance,2016-08-26
AAPL,theguardian,iPhone 8: glass back 'very difficult' to repair and costs more,2017-09-25
AAPL,theguardian,Top 20 iPhone and iPad apps and games of the month,2016-04-01
AAPL,theguardian,iPhone users 'appy as WhatsApp web support finally,2015-08-19
